query_id,market,city,raw_query,results_shown,clicked,purchased,date,segment,query_volume
Q007232,ES,Madrid,crossfit,24,0,0,2026-06-21,core query,72
Q007233,ES,Valencia,hamburguesa,15,1,1,2026-06-22,core query,52
Q007234,ES,Madrid,rafting,0,0,0,2026-06-17,no-inventory intent,88
Q007235,ES,Valencia,masaje descontracturante,39,1,0,2026-06-19,core query,69
Q007236,ES,Madrid,pilates,2,0,0,2026-06-08,core query,70
Q007237,ES,Madrid,brunch,0,0,0,2026-06-05,core query,64
Q007238,ES,Barcelona,entrenador personal,0,0,0,2026-06-21,core query,56
Q007239,ES,Madrid,karting,2,0,0,2026-06-09,core query,53
Q007240,ES,Barcelona,sushi,9,0,0,2026-06-14,core query,77
Q007241,ES,Sevilla,limpieza facial,1,0,0,2026-06-02,core query,67
Q007242,ES,Barcelona,manicure,20,0,0,2026-06-03,foreign-language,5
Q007243,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-10,no-inventory intent,72
Q007244,ES,Madrid,masaje en pareja,24,1,1,2026-06-29,core query,64
Q007245,ES,Valencia,escape room,35,0,0,2026-06-10,core query,60
Q007246,ES,Madrid,entrenador personal,9,0,0,2026-06-07,core query,56
Q007247,ES,Madrid,indian restaurant,1,0,0,2026-06-19,foreign-language,6
Q007248,ES,Barcelona,karting,1,0,0,2026-06-21,core query,53
Q007249,ES,Madrid,pilates,0,0,0,2026-06-18,core query,70
Q007250,ES,Barcelona,karting,25,0,0,2026-06-20,core query,53
Q007251,ES,Valencia,entrenador personal,1,1,0,2026-06-05,core query,56
Q007252,ES,Barcelona,rafting,0,0,0,2026-06-06,no-inventory intent,88
Q007253,ES,Valencia,rafting,0,0,0,2026-06-10,no-inventory intent,88
Q007254,ES,Madrid,rafting,0,0,0,2026-06-13,no-inventory intent,88
Q007255,ES,Madrid,susi,19,1,0,2026-06-15,misspelling,1
Q007256,ES,Madrid,aaroceria,22,0,0,2026-06-23,misspelling,1
Q007257,ES,Barcelona,steak dinner,2,0,0,2026-06-29,foreign-language,5
Q007258,ES,Madrid,paseo en globo,0,0,0,2026-06-29,no-inventory intent,72
Q007259,ES,Barcelona,pilates,21,1,1,2026-06-22,core query,70
Q007260,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-24,no-inventory intent,72
Q007261,ES,Barcelona,bolera,0,0,0,2026-06-30,core query,48
Q007262,ES,Sevilla,entrenador personal,2,0,0,2026-06-18,core query,56
Q007263,ES,Barcelona,peloqueria,17,0,0,2026-06-25,misspelling,1
Q007264,ES,Barcelona,crossfit,21,0,0,2026-06-17,core query,72
Q007265,ES,Madrid,escape room,6,1,0,2026-06-10,core query,60
Q007266,ES,Sevilla,masaje en pareja,10,1,1,2026-06-26,core query,64
Q007267,ES,Valencia,masaje espalda,31,0,0,2026-06-19,core query,67
Q007268,ES,Sevilla,pilates,33,0,0,2026-06-22,core query,70
Q007269,ES,Madrid,limpieza facial,1,0,0,2026-06-04,core query,67
Q007270,ES,Madrid,bowling,1,0,0,2026-06-27,foreign-language,5
Q007271,ES,Valencia,clase de yoga,1,0,0,2026-06-21,core query,69
Q007272,ES,Sevilla,tinte pelo,5,1,1,2026-06-06,core query,59
Q007273,ES,Valencia,tapas,1,0,0,2026-06-03,core query,40
Q007274,ES,Valencia,paseo en globo,0,0,0,2026-06-12,no-inventory intent,72
Q007275,ES,Valencia,arroceria,2,0,0,2026-06-20,core query,54
Q007276,ES,Madrid,haircut,1,0,0,2026-06-28,foreign-language,7
Q007277,ES,Madrid,bolera,16,1,0,2026-06-12,core query,48
Q007278,ES,Madrid,tinte pelo,0,0,0,2026-06-13,core query,59
Q007279,ES,Valencia,bolera,24,0,0,2026-06-16,core query,48
Q007280,ES,Madrid,peluqueria,0,0,0,2026-06-30,core query,62
Q007281,ES,Barcelona,gimnasio,16,0,0,2026-06-21,core query,55
Q007282,ES,Madrid,sushi,9,0,0,2026-06-01,core query,77
Q007283,ES,Madrid,rafting,0,0,0,2026-06-06,no-inventory intent,88
Q007284,ES,Sevilla,vuelo en helicoptero,0,0,0,2026-06-19,no-inventory intent,72
Q007285,ES,Valencia,gimnasio,1,0,0,2026-06-23,core query,55
Q007286,ES,Sevilla,limpieza facial,1,0,0,2026-06-13,core query,67
Q007287,ES,Madrid,masaje en pareja,10,1,1,2026-06-07,core query,64
Q007288,ES,Valencia,entrenador personal,18,0,0,2026-06-22,core query,56
Q007289,ES,Madrid,extensiones pestañas,1,0,0,2026-06-01,core query,52
Q007290,ES,Barcelona,vuelo en helicoptero,0,0,0,2026-06-21,no-inventory intent,72
Q007291,ES,Madrid,masaje tailandes,2,1,1,2026-06-14,core query,73
Q007292,ES,Madrid,karting,10,0,0,2026-06-10,core query,53
Q007293,ES,Madrid,rafting,0,0,0,2026-06-12,no-inventory intent,88
Q007294,ES,Valencia,gimnasio,2,0,0,2026-06-12,core query,55
Q007295,ES,Barcelona,pilates,0,0,0,2026-06-09,core query,70
Q007296,ES,Madrid,deep tissue massage,0,0,0,2026-06-22,foreign-language,8
Q007297,ES,Madrid,rafting,0,0,0,2026-06-25,no-inventory intent,88
Q007298,ES,Barcelona,hamburguesa,14,0,0,2026-06-04,core query,52
Q007299,ES,Sevilla,tour ciudad,9,1,0,2026-06-22,core query,54
Q007300,ES,Valencia,masaje tailandes,10,1,1,2026-06-02,core query,73
Q007301,ES,Madrid,paseo en globo,0,0,0,2026-06-29,no-inventory intent,72
Q007302,ES,Barcelona,limpieza facial,0,0,0,2026-06-29,core query,67
Q007303,ES,Barcelona,rafting,0,0,0,2026-06-11,no-inventory intent,88
Q007304,ES,Sevilla,tapas,5,1,0,2026-06-03,core query,40
Q007305,ES,Madrid,paintball,16,0,0,2026-06-24,core query,52
Q007306,ES,Barcelona,crossfit,18,1,0,2026-06-25,core query,72
Q007307,ES,Madrid,crossfit,17,1,0,2026-06-12,core query,72
Q007308,ES,Madrid,tinte pelo,21,1,1,2026-06-28,core query,59
Q007309,ES,Madrid,paintball,0,0,0,2026-06-19,core query,52
Q007310,ES,Valencia,masaje espalda,14,1,0,2026-06-21,core query,67
Q007311,ES,Madrid,rafting,0,0,0,2026-06-10,no-inventory intent,88
Q007312,ES,Sevilla,limpieza facial,18,1,1,2026-06-09,core query,67
Q007313,ES,Valencia,karting,22,1,0,2026-06-07,core query,53
Q007314,ES,Madrid,rafting,0,0,0,2026-06-03,no-inventory intent,88
Q007315,ES,Madrid,crossfit,6,0,0,2026-06-24,core query,72
Q007316,ES,Madrid,paracaidismo,0,0,0,2026-06-18,no-inventory intent,86
Q007317,ES,Madrid,masaje tailandes,2,0,0,2026-06-16,core query,73
Q007318,ES,Valencia,paracaidismo,0,0,0,2026-06-02,no-inventory intent,86
Q007319,ES,Barcelona,manicure,1,0,0,2026-06-27,foreign-language,5
Q007320,ES,Madrid,entrenador personal,2,0,0,2026-06-22,core query,56
Q007321,ES,Madrid,paintball,1,0,0,2026-06-30,core query,52
Q007322,ES,Valencia,tour ciudad,18,1,0,2026-06-02,core query,54
Q007323,ES,Madrid,escape room,6,1,1,2026-06-20,core query,60
Q007324,ES,Madrid,sushi,18,0,0,2026-06-01,core query,77
Q007325,ES,Barcelona,peluqueria,13,0,0,2026-06-06,core query,62
Q007326,ES,Barcelona,tinte pelo,2,0,0,2026-06-21,core query,59
Q007327,ES,Valencia,manicura,0,0,0,2026-06-01,core query,45
Q007328,ES,Madrid,masaje en pareja,0,0,0,2026-06-21,core query,64
Q007329,ES,Madrid,sushi,8,1,1,2026-06-18,core query,77
Q007330,ES,Madrid,paseo en globo,0,0,0,2026-06-06,no-inventory intent,72
Q007331,ES,Madrid,clase de yoga,2,0,0,2026-06-25,core query,69
Q007332,ES,Madrid,tapas,2,0,0,2026-06-18,core query,40
Q007333,ES,Valencia,gimnasio,5,1,0,2026-06-25,core query,55
Q007334,ES,Barcelona,extensiones pestañas,2,0,0,2026-06-18,core query,52
Q007335,ES,Madrid,eyelash extensions,1,0,0,2026-06-02,foreign-language,5
Q007336,ES,Valencia,masaje descontracturante,1,0,0,2026-06-10,core query,69
Q007337,ES,Barcelona,hamburguesa,25,1,0,2026-06-07,core query,52
Q007338,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-27,no-inventory intent,72
Q007339,ES,Madrid,clase de yoga,15,0,0,2026-06-27,core query,69
Q007340,ES,Madrid,sushi,13,0,0,2026-06-09,core query,77
Q007341,ES,Madrid,paracaidismo,0,0,0,2026-06-02,no-inventory intent,86
Q007342,ES,Barcelona,crossfit,1,0,0,2026-06-04,core query,72
Q007343,ES,Barcelona,brunch,10,0,0,2026-06-21,core query,64
Q007344,ES,Madrid,masajeeen pareja,2,0,0,2026-06-06,misspelling,1
Q007345,ES,Madrid,crossfit,24,0,0,2026-06-24,core query,72
Q007346,ES,Barcelona,escape room,22,1,0,2026-06-07,core query,60
Q007347,ES,Madrid,peluqueria,10,1,1,2026-06-30,core query,62
Q007348,ES,Madrid,paintball,33,1,0,2026-06-14,core query,52
Q007349,ES,Madrid,branch,15,0,0,2026-06-16,misspelling,1
Q007350,ES,Barcelona,paracaidismo,0,0,0,2026-06-18,no-inventory intent,86
Q007351,ES,Madrid,masaje espalda,18,0,0,2026-06-26,core query,67
Q007352,ES,Barcelona,rafting,0,0,0,2026-06-19,no-inventory intent,88
Q007353,ES,Barcelona,masaje descontracturante,18,1,0,2026-06-17,core query,69
Q007354,ES,Madrid,karting,5,1,1,2026-06-06,core query,53
Q007355,ES,Barcelona,rafting,0,0,0,2026-06-11,no-inventory intent,88
Q007356,ES,Madrid,gimnasio,38,1,1,2026-06-23,core query,55
Q007357,ES,Madrid,extensiones pestañas,5,0,0,2026-06-27,core query,52
Q007358,ES,Madrid,crossfit,6,1,0,2026-06-25,core query,72
Q007359,ES,Madrid,extensiones pestañas,0,0,0,2026-06-17,core query,52
Q007360,ES,Sevilla,haircut,1,0,0,2026-06-05,foreign-language,7
Q007361,ES,Valencia,pilates,6,1,1,2026-06-05,core query,70
Q007362,ES,Madrid,paracaidismo,0,0,0,2026-06-23,no-inventory intent,86
Q007363,ES,Valencia,extensiones pestañas,15,1,0,2026-06-03,core query,52
Q007364,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-22,no-inventory intent,72
Q007365,ES,Valencia,karting,6,1,0,2026-06-08,core query,53
Q007366,ES,Valencia,tour ciudad,14,1,0,2026-06-08,core query,54
Q007367,ES,Madrid,clase de yoga,14,0,0,2026-06-09,core query,69
Q007368,ES,Barcelona,masaje espalda,1,0,0,2026-06-16,core query,67
Q007369,ES,Madrid,tinte pelo,1,0,0,2026-06-30,core query,59
Q007370,ES,Madrid,clase de yoga,18,1,0,2026-06-28,core query,69
Q007371,ES,Madrid,sports massage,0,0,0,2026-06-30,foreign-language,10
Q007372,ES,Madrid,paracaidismo,0,0,0,2026-06-21,no-inventory intent,86
Q007373,ES,Madrid,back massage,0,0,0,2026-06-16,foreign-language,13
Q007374,ES,Madrid,tapas,1,0,0,2026-06-14,core query,40
Q007375,ES,Madrid,rafting,0,0,0,2026-06-14,no-inventory intent,88
Q007376,ES,Sevilla,masaje tailandes,16,1,0,2026-06-22,core query,73
Q007377,ES,Madrid,rating,0,0,0,2026-06-01,misspelling,1
Q007378,ES,Valencia,tour ciudad,16,1,1,2026-06-07,core query,54
Q007379,ES,Madrid,extensiones pestañas,2,0,0,2026-06-20,core query,52
Q007380,ES,Madrid,tinte pelo,29,1,0,2026-06-13,core query,59
Q007381,ES,Barcelona,gimnasio,14,1,0,2026-06-21,core query,55
Q007382,ES,Madrid,clase de yoga,2,0,0,2026-06-01,core query,69
Q007383,ES,Madrid,city tour,2,0,0,2026-06-02,foreign-language,5
Q007384,ES,Madrid,masaje descontracturante,14,0,0,2026-06-20,core query,69
Q007385,ES,Barcelona,tapas,5,1,0,2026-06-01,core query,40
Q007386,ES,Valencia,brunch,9,0,0,2026-06-20,core query,64
Q007387,ES,Madrid,tapas,24,0,0,2026-06-05,core query,40
Q007388,ES,Madrid,paintball,15,1,1,2026-06-12,core query,52
Q007389,ES,Madrid,masaje tailandes,8,0,0,2026-06-08,core query,73
Q007390,ES,Madrid,paintball,2,1,0,2026-06-08,core query,52
Q007391,ES,Valencia,masaje descontracturante,24,1,0,2026-06-11,core query,69
Q007392,ES,Madrid,karting,0,0,0,2026-06-01,core query,53
Q007393,ES,Madrid,arroceria,1,0,0,2026-06-30,core query,54
Q007394,ES,Madrid,maniura,20,1,0,2026-06-21,misspelling,1
Q007395,ES,Madrid,peluqueria,15,1,0,2026-06-17,core query,62
Q007396,ES,Barcelona,masaje tailandes,0,0,0,2026-06-25,core query,73
Q007397,ES,Sevilla,pizza deal,0,0,0,2026-06-11,foreign-language,4
Q007398,ES,Madrid,manicura,18,0,0,2026-06-14,core query,45
Q007399,ES,Valencia,entrenador personal,23,1,0,2026-06-07,core query,56
Q007400,ES,Madrid,deep tissue massage,0,0,0,2026-06-17,foreign-language,8
Q007401,ES,Madrid,paracaidismo,0,0,0,2026-06-06,no-inventory intent,86
Q007402,ES,Madrid,paseo en globo,0,0,0,2026-06-29,no-inventory intent,72
Q007403,ES,Madrid,eyelash extensions,1,0,0,2026-06-08,foreign-language,5
Q007404,ES,Barcelona,paseo en globo,0,0,0,2026-06-01,no-inventory intent,72
Q007405,ES,Barcelona,paintball,17,1,0,2026-06-02,core query,52
Q007406,ES,Madrid,steak dinner,0,0,0,2026-06-14,foreign-language,5
Q007407,ES,Madrid,pilates,2,0,0,2026-06-25,core query,70
Q007408,ES,Sevilla,gym,1,0,0,2026-06-27,foreign-language,3
Q007409,ES,Madrid,crossfit,0,0,0,2026-06-30,core query,72
Q007410,ES,Valencia,brunch,1,0,0,2026-06-15,core query,64
Q007411,ES,Madrid,brunch,0,0,0,2026-06-12,core query,64
Q007412,ES,Madrid,crossfit,1,0,0,2026-06-14,core query,72
Q007413,ES,Barcelona,paracaidismo,0,0,0,2026-06-05,no-inventory intent,86
Q007414,ES,Barcelona,peluqueria,16,0,0,2026-06-09,core query,62
Q007415,ES,Barcelona,escape room,9,0,0,2026-06-20,core query,60
Q007416,ES,Madrid,entrenador personal,2,0,0,2026-06-04,core query,56
Q007417,ES,Madrid,crossffit,19,1,0,2026-06-14,misspelling,1
Q007418,ES,Valencia,escape room,2,0,0,2026-06-22,core query,60
Q007419,ES,Madrid,gimnasio,1,1,0,2026-06-18,core query,55
Q007420,ES,Madrid,entrenador personal,22,0,0,2026-06-07,core query,56
Q007421,ES,Madrid,paracaidismo,0,0,0,2026-06-23,no-inventory intent,86
Q007422,ES,Madrid,tapas,6,0,0,2026-06-11,core query,40
Q007423,ES,Valencia,pilates,24,1,0,2026-06-09,core query,70
Q007424,ES,Barcelona,paracaidismo,0,0,0,2026-06-09,no-inventory intent,86
Q007425,ES,Valencia,rafting,0,0,0,2026-06-30,no-inventory intent,88
Q007426,ES,Madrid,peluqueria,1,0,0,2026-06-15,core query,62
Q007427,ES,Valencia,crossfit,0,0,0,2026-06-01,core query,72
Q007428,ES,Valencia,karting,19,0,0,2026-06-14,core query,53
Q007429,ES,Valencia,tinte pelo,15,1,0,2026-06-10,core query,59
Q007430,ES,Barcelona,brunch,21,1,1,2026-06-27,core query,64
Q007431,ES,Madrid,tapas,19,1,0,2026-06-02,core query,40
Q007432,ES,Valencia,brunch,19,0,0,2026-06-22,core query,64
Q007433,ES,Madrid,hamburguesa,14,0,0,2026-06-09,core query,52
Q007434,ES,Madrid,masaje tailandes,14,0,0,2026-06-02,core query,73
Q007435,ES,Sevilla,paintball,2,0,0,2026-06-15,core query,52
Q007436,ES,Madrid,entrenador personal,4,0,0,2026-06-07,core query,56
Q007437,ES,Valencia,paseo en globo,0,0,0,2026-06-06,no-inventory intent,72
Q007438,ES,Barcelona,pilates,17,0,0,2026-06-15,core query,70
Q007439,ES,Madrid,paintball,2,0,0,2026-06-10,core query,52
Q007440,ES,Madrid,sushi,2,0,0,2026-06-17,core query,77
Q007441,ES,Valencia,karting,0,0,0,2026-06-25,core query,53
Q007442,ES,Barcelona,brunch,1,0,0,2026-06-27,core query,64
Q007443,ES,Barcelona,crossfit,7,0,0,2026-06-20,core query,72
Q007444,ES,Madrid,peluqueria,0,0,0,2026-06-17,core query,62
Q007445,ES,Madrid,extensiones pestañas,1,0,0,2026-06-02,core query,52
Q007446,ES,Valencia,taps,1,0,0,2026-06-07,misspelling,3
Q007447,ES,Sevilla,gimnasio,1,0,0,2026-06-07,core query,55
Q007448,ES,Barcelona,limpieza facial,18,1,0,2026-06-19,core query,67
Q007449,ES,Valencia,pilates,1,0,0,2026-06-06,core query,70
Q007450,ES,Valencia,crossfit,0,0,0,2026-06-21,core query,72
Q007451,ES,Valencia,paseo en globo,0,0,0,2026-06-29,no-inventory intent,72
Q007452,ES,Barcelona,manicura,10,1,0,2026-06-12,core query,45
Q007453,ES,Barcelona,masaje descontracturante,11,1,0,2026-06-18,core query,69
Q007454,ES,Barcelona,karting,7,1,1,2026-06-19,core query,53
Q007455,ES,Madrid,masaje tailandes,15,1,0,2026-06-06,core query,73
Q007456,ES,Madrid,gimnasio,1,0,0,2026-06-24,core query,55
Q007457,ES,Valencia,masaje en pareja,30,0,0,2026-06-02,core query,64
Q007458,ES,Valencia,tinte pelo,2,0,0,2026-06-27,core query,59
Q007459,ES,Barcelona,extensiones pestañas,24,1,0,2026-06-21,core query,52
Q007460,ES,Madrid,paseo en globo,0,0,0,2026-06-28,no-inventory intent,72
Q007461,ES,Sevilla,crossfit,19,1,1,2026-06-21,core query,72
Q007462,ES,Madrid,entrenador personal,0,0,0,2026-06-28,core query,56
Q007463,ES,Madrid,masaje descontracturante,25,0,0,2026-06-07,core query,69
Q007464,ES,Valencia,masaje espalda,7,0,0,2026-06-17,core query,67
Q007465,ES,Madrid,karting,18,1,1,2026-06-10,core query,53
Q007466,ES,Barcelona,paracaidismo,0,0,0,2026-06-04,no-inventory intent,86
Q007467,ES,Madrid,entrenador personal,16,1,1,2026-06-23,core query,56
Q007468,ES,Barcelona,crossfit,22,1,1,2026-06-21,core query,72
Q007469,ES,Madrid,escape room,19,0,0,2026-06-12,core query,60
Q007470,ES,Barcelona,masaje descontracturante,0,0,0,2026-06-18,core query,69
Q007471,ES,Sevilla,rafting,0,0,0,2026-06-30,no-inventory intent,88
Q007472,ES,Madrid,entrenador personal,15,1,1,2026-06-19,core query,56
Q007473,ES,Valencia,peluqueria,25,0,0,2026-06-18,core query,62
Q007474,ES,Madrid,crossfit,25,1,1,2026-06-03,core query,72
Q007475,ES,Barcelona,couples massage,40,0,0,2026-06-02,foreign-language,8
Q007476,ES,Sevilla,paracaidismo,0,0,0,2026-06-17,no-inventory intent,86
Q007477,ES,Madrid,hamburguesa,13,1,0,2026-06-13,core query,52
Q007478,ES,Madrid,musaje descontracturante,0,0,0,2026-06-20,misspelling,1
Q007479,ES,Madrid,paracaidismo,0,0,0,2026-06-21,no-inventory intent,86
Q007480,ES,Madrid,manicura,4,1,1,2026-06-20,core query,45
Q007481,ES,Madrid,masaje en pareja,12,0,0,2026-06-24,core query,64
Q007482,ES,Valencia,masaje en pareja,22,0,0,2026-06-05,core query,64
Q007483,ES,Madrid,tinte  pelo,0,0,0,2026-06-12,misspelling,1
Q007484,ES,Sevilla,masaje descontracturante,4,0,0,2026-06-21,core query,69
Q007485,ES,Valencia,peluqueria,11,0,0,2026-06-29,core query,62
Q007486,ES,Madrid,masaje tailandes,2,1,0,2026-06-08,core query,73
Q007487,ES,Madrid,extensiones pestañas,23,1,0,2026-06-28,core query,52
Q007488,ES,Barcelona,paracaidismo,0,0,0,2026-06-17,no-inventory intent,86
Q007489,ES,Madrid,deep tissue massage,0,0,0,2026-06-24,foreign-language,8
Q007490,ES,Madrid,manicura,4,0,0,2026-06-08,core query,45
Q007491,ES,Barcelona,masaje en pareja,6,0,0,2026-06-19,core query,64
Q007492,ES,Valencia,brunch,33,0,0,2026-06-10,core query,64
Q007493,ES,Sevilla,sushi,2,1,0,2026-06-16,core query,77
Q007494,ES,Madrid,sushi,17,1,0,2026-06-19,core query,77
Q007495,ES,Madrid,gimnasio,0,0,0,2026-06-08,core query,55
Q007496,ES,Sevilla,masaje tailandes,1,0,0,2026-06-13,core query,73
Q007497,ES,Sevilla,bolera,0,0,0,2026-06-07,core query,48
Q007498,ES,Madrid,maasaje en pareja,18,0,0,2026-06-21,misspelling,2
Q007499,ES,Valencia,masaje descontracturante,20,1,0,2026-06-05,core query,69
Q007500,ES,Madrid,hamburguesa,38,1,0,2026-06-05,core query,52
Q007501,ES,Valencia,paracaidismo,0,0,0,2026-06-08,no-inventory intent,86
Q007502,ES,Madrid,couples massage,1,0,0,2026-06-26,foreign-language,8
Q007503,ES,Sevilla,tinte pelo,31,0,0,2026-06-18,core query,59
Q007504,ES,Valencia,masaje espalda,19,1,0,2026-06-20,core query,67
Q007505,ES,Madrid,limpieza facial,0,0,0,2026-06-14,core query,67
Q007506,ES,Barcelona,hamburguesa,1,0,0,2026-06-17,core query,52
Q007507,ES,Valencia,sushi,20,0,0,2026-06-27,core query,77
Q007508,ES,Sevilla,paracaidismo,0,0,0,2026-06-05,no-inventory intent,86
Q007509,ES,Valencia,limpieza facial,0,0,0,2026-06-19,core query,67
Q007510,ES,Barcelona,paracaidismo,0,0,0,2026-06-18,no-inventory intent,86
Q007511,ES,Barcelona,clase de yoga,2,0,0,2026-06-24,core query,69
Q007512,ES,Madrid,tinte pelo,24,0,0,2026-06-07,core query,59
Q007513,ES,Barcelona,arroeria,2,0,0,2026-06-17,misspelling,1
Q007514,ES,Barcelona,masaje descontraturante,1,0,0,2026-06-05,misspelling,1
Q007515,ES,Valencia,masaje en pareja,13,0,0,2026-06-08,core query,64
Q007516,ES,Madrid,masaje en pareja,0,0,0,2026-06-27,core query,64
Q007517,ES,Valencia,entrenador personal,2,0,0,2026-06-27,core query,56
Q007518,ES,Madrid,hamburguesa,13,1,1,2026-06-10,core query,52
Q007519,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-01,no-inventory intent,72
Q007520,ES,Madrid,paracaidismo,0,0,0,2026-06-01,no-inventory intent,86
Q007521,ES,Valencia,pilates,1,0,0,2026-06-13,core query,70
Q007522,ES,Valencia,limpieza facial,17,0,0,2026-06-25,core query,67
Q007523,ES,Madrid,bolera,2,0,0,2026-06-24,core query,48
Q007524,ES,Madrid,steak dinner,2,0,0,2026-06-28,foreign-language,5
Q007525,ES,Valencia,clase de yoga,18,1,0,2026-06-19,core query,69
Q007526,ES,Madrid,paseo en globo,0,0,0,2026-06-24,no-inventory intent,72
Q007527,ES,Madrid,pilates,10,0,0,2026-06-18,core query,70
Q007528,ES,Madrid,brunch,25,0,0,2026-06-18,core query,64
Q007529,ES,Madrid,eyelash extensions,2,0,0,2026-06-07,foreign-language,5
Q007530,ES,Madrid,extensiones pestañas,22,1,0,2026-06-30,core query,52
Q007531,ES,Madrid,brunch,34,0,0,2026-06-10,core query,64
Q007532,ES,Valencia,tour ciudad,1,0,0,2026-06-16,core query,54
Q007533,ES,Barcelona,rafting,0,0,0,2026-06-26,no-inventory intent,88
Q007534,ES,Barcelona,bolera,24,0,0,2026-06-30,core query,48
Q007535,ES,Valencia,entrenador personal,0,0,0,2026-06-23,core query,56
Q007536,ES,Madrid,back massage,12,0,0,2026-06-23,foreign-language,13
Q007537,ES,Sevilla,clase de yoga,17,1,0,2026-06-06,core query,69
Q007538,ES,Barcelona,masaje tailandes,2,0,0,2026-06-10,core query,73
Q007539,ES,Valencia,brunch,15,1,0,2026-06-21,core query,64
Q007540,ES,Valencia,tinte pelo,13,1,1,2026-06-07,core query,59
Q007541,ES,Madrid,masaje tailandes,1,0,0,2026-06-08,core query,73
Q007542,ES,Barcelona,tinte pelo,1,0,0,2026-06-23,core query,59
Q007543,ES,Madrid,manicura,0,0,0,2026-06-28,core query,45
Q007544,ES,Valencia,tapas,25,1,1,2026-06-19,core query,40
Q007545,ES,Barcelona,manicura,2,0,0,2026-06-01,core query,45
Q007546,ES,Barcelona,masaje tailandes,2,0,0,2026-06-26,core query,73
Q007547,ES,Madrid,velo en helicoptero,0,0,0,2026-06-29,misspelling,1
Q007548,ES,Madrid,paracaidismo,0,0,0,2026-06-10,no-inventory intent,86
Q007549,ES,Valencia,karting,2,0,0,2026-06-05,core query,53
Q007550,ES,Barcelona,arroceria,1,0,0,2026-06-29,core query,54
Q007551,ES,Madrid,limpieza facial,1,0,0,2026-06-10,core query,67
Q007552,ES,Madrid,manicura,0,0,0,2026-06-13,core query,45
Q007553,ES,Madrid,pilates,19,1,1,2026-06-23,core query,70
Q007554,ES,Barcelona,crossfit,21,0,0,2026-06-07,core query,72
Q007555,ES,Barcelona,limpieza facial,1,0,0,2026-06-04,core query,67
Q007556,ES,Madrid,pilates,21,0,0,2026-06-13,core query,70
Q007557,ES,Madrid,tinte pelo,13,1,0,2026-06-24,core query,59
Q007558,ES,Madrid,entrenador personal,4,0,0,2026-06-21,core query,56
Q007559,ES,Barcelona,extensiones pestañas,35,1,0,2026-06-08,core query,52
Q007560,ES,Sevilla,bolera,4,0,0,2026-06-22,core query,48
Q007561,ES,Madrid,paracaidismo,0,0,0,2026-06-08,no-inventory intent,86
Q007562,ES,Sevilla,paseo en globo,0,0,0,2026-06-13,no-inventory intent,72
Q007563,ES,Madrid,limpieza facial,30,1,0,2026-06-05,core query,67
Q007564,ES,Barcelona,extensiones peutañas,36,0,0,2026-06-09,misspelling,1
