query_id,market,city,raw_query,results_shown,clicked,purchased,date
Q007887,ES,Barcelona,sushi,0,0,0,2026-06-22
Q007888,ES,Valencia,clase de yoga,25,0,0,2026-06-07
Q007889,ES,Madrid,maaje descontracturante,10,1,0,2026-06-03
Q007890,ES,Madrid,tinte pelo,2,1,1,2026-06-03
Q007891,ES,Madrid,brunch,33,0,0,2026-06-27
Q007892,ES,Madrid,gimnasio,0,0,0,2026-06-15
Q007893,ES,Sevilla,limpieza facial,33,0,0,2026-06-17
Q007894,ES,Madrid,sports massage,1,0,0,2026-06-27
Q007895,ES,Barcelona,rafting,0,0,0,2026-06-17
Q007896,ES,Madrid,tapas,0,0,0,2026-06-07
Q007897,ES,Madrid,sushi,19,0,0,2026-06-06
Q007898,ES,Madrid,indian restaurant,0,0,0,2026-06-14
Q007899,ES,Madrid,karting,1,0,0,2026-06-25
Q007900,ES,Barcelona,limpieza facial,0,0,0,2026-06-27
Q007901,ES,Barcelona,brunch,2,0,0,2026-06-02
Q007902,ES,Madrid,pilates,1,0,0,2026-06-21
Q007903,ES,Valencia,extensiones pestañas,1,0,0,2026-06-19
Q007904,ES,Madrid,tinte pelo,11,1,1,2026-06-17
Q007905,ES,Madrid,paseo en globo,0,0,0,2026-06-28
Q007906,ES,Madrid,sports massage,1,0,0,2026-06-29
Q007907,ES,Madrid,rafting,0,0,0,2026-06-06
Q007908,ES,Barcelona,sushi,9,0,0,2026-06-23
Q007909,ES,Sevilla,arroceria,17,0,0,2026-06-23
Q007910,ES,Madrid,clase de yoga,1,0,0,2026-06-20
Q007911,ES,Valencia,clase de yoga,2,0,0,2026-06-15
Q007912,ES,Valencia,brunch,1,0,0,2026-06-26
Q007913,ES,Valencia,pilates,2,0,0,2026-06-30
Q007914,ES,Barcelona,tapas,32,0,0,2026-06-06
Q007915,ES,Barcelona,raftig,0,0,0,2026-06-01
Q007916,ES,Barcelona,masaje en pareja,0,0,0,2026-06-28
Q007917,ES,Madrid,hamburguesa,1,0,0,2026-06-06
Q007918,ES,Barcelona,gimnasio,14,0,0,2026-06-28
Q007919,ES,Madrid,masajje espalda,15,1,0,2026-06-26
Q007920,ES,Madrid,extensiones pestañas,22,1,1,2026-06-19
Q007921,ES,Valencia,manicura,1,1,1,2026-06-23
Q007922,ES,Madrid,manicura,4,1,1,2026-06-22
Q007923,ES,Sevilla,vuelu en helicoptero,0,0,0,2026-06-15
Q007924,ES,Barcelona,extensiones pestañas,12,0,0,2026-06-29
Q007925,ES,Madrid,gym,1,0,0,2026-06-12
Q007926,ES,Barcelona,paseo en globo,0,0,0,2026-06-23
Q007927,ES,Madrid,tour ciudad,1,0,0,2026-06-25
Q007928,ES,Madrid,paseo en globo,0,0,0,2026-06-13
Q007929,ES,Madrid,karting,10,1,0,2026-06-22
Q007930,ES,Madrid,masaje en pareja,21,1,0,2026-06-25
Q007931,ES,Madrid,paracaidismo,0,0,0,2026-06-25
Q007932,ES,Madrid,paintball,2,0,0,2026-06-26
Q007933,ES,Valencia,pilates,16,0,0,2026-06-10
Q007934,ES,Sevilla,clase de yoga,13,0,0,2026-06-25
Q007935,ES,Madrid,yoga class,1,0,0,2026-06-05
Q007936,ES,Madrid,entrenador personal,11,0,0,2026-06-29
Q007937,ES,Madrid,arroceria,15,1,1,2026-06-10
Q007938,ES,Madrid,masaje espalda,0,0,0,2026-06-20
Q007939,ES,Madrid,gimnasio,9,0,0,2026-06-06
Q007940,ES,Valencia,karting,21,1,0,2026-06-18
Q007941,ES,Barcelona,tour ciudad,24,1,0,2026-06-30
Q007942,ES,Barcelona,paseo en globo,0,0,0,2026-06-22
Q007943,ES,Madrid,rofting,0,0,0,2026-06-29
Q007944,ES,Madrid,rafting,0,0,0,2026-06-03
Q007945,ES,Madrid,escape room,12,1,1,2026-06-13
Q007946,ES,Valencia,clase de yoga,2,0,0,2026-06-10
Q007947,ES,Valencia,karting,20,1,0,2026-06-26
Q007948,ES,Madrid,tapas,23,0,0,2026-06-27
Q007949,ES,Barcelona,masaje en pareja,11,1,0,2026-06-15
Q007950,ES,Sevilla,paseo en globo,0,0,0,2026-06-14
Q007951,ES,Madrid,limpieza facial,13,1,0,2026-06-09
Q007952,ES,Madrid,sports massage,2,0,0,2026-06-03
Q007953,ES,Madrid,peluqueria,12,1,0,2026-06-18
Q007954,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-05
Q007955,ES,Madrid,vuelo en helicptero,0,0,0,2026-06-07
Q007956,ES,Barcelona,limpieza facial,21,1,1,2026-06-28
Q007957,ES,Madrid,tour ciudad,18,0,0,2026-06-20
Q007958,ES,Barcelona,masaje en paareja,1,0,0,2026-06-08
Q007959,ES,Madrid,paseo en globo,0,0,0,2026-06-20
Q007960,ES,Valencia,tour ciudad,1,0,0,2026-06-22
Q007961,ES,Madrid,gimnasio,0,0,0,2026-06-30
Q007962,ES,Madrid,limpieza facial,14,1,0,2026-06-26
Q007963,ES,Madrid,masaje espalda,29,1,0,2026-06-30
Q007964,ES,Valencia,clase de yoga,16,1,0,2026-06-10
Q007965,ES,Barcelona,masaje tailandes,15,1,0,2026-06-26
Q007966,ES,Barcelona,manicura,14,1,0,2026-06-26
Q007967,ES,Madrid,paracaidismo,0,0,0,2026-06-24
Q007968,ES,Barcelona,extensiones pestañas,0,0,0,2026-06-28
Q007969,ES,Madrid,sushi,8,0,0,2026-06-03
Q007970,ES,Valencia,manicura,13,0,0,2026-06-30
Q007971,ES,Valencia,limpieza facial,14,1,0,2026-06-09
Q007972,ES,Madrid,bolera,1,1,0,2026-06-25
Q007973,ES,Madrid,bolera,2,0,0,2026-06-18
Q007974,ES,Sevilla,paseo en globo,0,0,0,2026-06-19
Q007975,ES,Madrid,brunch,15,1,1,2026-06-05
Q007976,ES,Madrid,masaje tailandes,0,0,0,2026-06-02
Q007977,ES,Valencia,tappas,20,1,0,2026-06-05
Q007978,ES,Madrid,tinte pelo,0,0,0,2026-06-19
Q007979,ES,Valencia,pilates,10,0,0,2026-06-10
Q007980,ES,Valencia,brunch,4,0,0,2026-06-20
Q007981,ES,Valencia,back massage,2,0,0,2026-06-21
Q007982,ES,Madrid,paintball,12,0,0,2026-06-25
Q007983,ES,Barcelona,escae room,21,0,0,2026-06-13
Q007984,ES,Madrid,rafting,0,0,0,2026-06-11
Q007985,ES,Valencia,arroceria,9,0,0,2026-06-11
Q007986,ES,Barcelona,hamburguesa,1,0,0,2026-06-11
Q007987,ES,Barcelona,crossfit,21,1,1,2026-06-14
Q007988,ES,Madrid,tpas,1,0,0,2026-06-09
Q007989,ES,Valencia,masaje descontracturante,0,0,0,2026-06-07
Q007990,ES,Barcelona,clase de yoga,16,0,0,2026-06-23
Q007991,ES,Barcelona,pilates,0,0,0,2026-06-05
Q007992,ES,Sevilla,raftinng,0,0,0,2026-06-20
Q007993,ES,Madrid,pilates,0,0,0,2026-06-11
Q007994,ES,Madrid,maasaje en pareja,0,0,0,2026-06-14
Q007995,ES,Madrid,masaje tailandes,20,0,0,2026-06-28
Q007996,ES,Sevilla,escape room,23,0,0,2026-06-09
Q007997,ES,Barcelona,tour ciudad,23,1,0,2026-06-15
Q007998,ES,Madrid,masaje en pareja,12,1,1,2026-06-29
Q007999,ES,Madrid,paintball,36,0,0,2026-06-05
Q008000,ES,Madrid,masaje tailandes,1,0,0,2026-06-13
Q008001,ES,Valencia,tapas,27,0,0,2026-06-21
Q008002,ES,Barcelona,escpe room,22,1,0,2026-06-29
Q008003,ES,Valencia,masaje en pareja,0,0,0,2026-06-14
Q008004,ES,Valencia,masaje espalda,13,0,0,2026-06-05
Q008005,ES,Madrid,masaje espalda,21,0,0,2026-06-26
Q008006,ES,Madrid,clase de yoga,14,0,0,2026-06-28
Q008007,ES,Valencia,limpieza facial,23,1,0,2026-06-22
Q008008,ES,Madrid,rafting,0,0,0,2026-06-03
Q008009,ES,Madrid,masaje espalda,0,0,0,2026-06-17
Q008010,ES,Madrid,brunch,2,0,0,2026-06-15
Q008011,ES,Madrid,escape room,1,0,0,2026-06-08
Q008012,ES,Madrid,masaje descontracturante,13,1,0,2026-06-19
Q008013,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-16
Q008014,ES,Madrid,escape room,13,1,0,2026-06-03
Q008015,ES,Madrid,brunch,20,0,0,2026-06-10
Q008016,ES,Valencia,masaje tailandes,2,0,0,2026-06-29
Q008017,ES,Madrid,entrenador personal,13,1,1,2026-06-09
Q008018,ES,Valencia,escape room,18,0,0,2026-06-07
Q008019,ES,Madrid,bowling,0,0,0,2026-06-17
Q008020,ES,Madrid,masaje espalda,1,0,0,2026-06-22
Q008021,ES,Barcelona,gym,2,0,0,2026-06-13
Q008022,ES,Madrid,arroceria,25,1,0,2026-06-11
Q008023,ES,Madrid,hamburguesa,8,0,0,2026-06-07
Q008024,ES,Madrid,limpieza facial,2,0,0,2026-06-14
Q008025,ES,Madrid,hamburguesa,9,1,0,2026-06-07
Q008026,ES,Madrid,pilates,0,0,0,2026-06-25
Q008027,ES,Madrid,paseo en globo,0,0,0,2026-06-19
Q008028,ES,Barcelona,escape room,16,1,0,2026-06-14
Q008029,ES,Madrid,peluqueria,7,1,0,2026-06-12
Q008030,ES,Madrid,escape room,0,0,0,2026-06-20
Q008031,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-14
Q008032,ES,Madrid,crossfit,0,0,0,2026-06-26
Q008033,ES,Barcelona,clase de yoga,23,0,0,2026-06-23
Q008034,ES,Madrid,sushi,0,0,0,2026-06-23
Q008035,ES,Madrid,sushi,1,0,0,2026-06-25
Q008036,ES,Madrid,masaje descontracturante,0,0,0,2026-06-08
Q008037,ES,Madrid,manicura,15,1,0,2026-06-06
Q008038,ES,Madrid,peluqueria,15,0,0,2026-06-20
Q008039,ES,Madrid,escape room,12,1,0,2026-06-19
Q008040,ES,Valencia,bolera,4,1,0,2026-06-15
Q008041,ES,Barcelona,yoga class,0,0,0,2026-06-18
Q008042,ES,Madrid,rafting,0,0,0,2026-06-22
Q008043,ES,Sevilla,vuelo en helicoptero,0,0,0,2026-06-24
Q008044,ES,Madrid,bolera,16,0,0,2026-06-26
Q008045,ES,Madrid,personal trainer,0,0,0,2026-06-13
Q008046,ES,Madrid,rafting,0,0,0,2026-06-24
Q008047,ES,Barcelona,masaje espalda,20,1,0,2026-06-13
Q008048,ES,Madrid,entrenador personal,7,1,0,2026-06-12
Q008049,ES,Madrid,extensiones pestñas,1,0,0,2026-06-18
Q008050,ES,Barcelona,rafting,0,0,0,2026-06-19
Q008051,ES,Valencia,tour ciudad,23,0,0,2026-06-02
Q008052,ES,Madrid,steak dinner,12,1,0,2026-06-06
Q008053,ES,Valencia,hambuguesa,13,0,0,2026-06-20
Q008054,ES,Madrid,crossfit,1,0,0,2026-06-21
Q008055,ES,Madrid,karting,6,0,0,2026-06-17
Q008056,ES,Madrid,peluqueria,16,1,0,2026-06-11
Q008057,ES,Sevilla,limpieza facial,24,0,0,2026-06-28
Q008058,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-08
Q008059,ES,Madrid,masaje tailandes,14,1,0,2026-06-05
Q008060,ES,Madrid,indian restaurant,0,0,0,2026-06-26
Q008061,ES,Barcelona,crossfit,12,1,0,2026-06-02
Q008062,ES,Valencia,karting,2,0,0,2026-06-29
Q008063,ES,Valencia,vuelo en helicoptero,0,0,0,2026-06-22
Q008064,ES,Madrid,sushi,1,0,0,2026-06-10
Q008065,ES,Madrid,karting,21,0,0,2026-06-25
Q008066,ES,Barcelona,vuelo en helicoptero,0,0,0,2026-06-21
Q008067,ES,Madrid,vuelo en helicoptero,0,0,0,2026-06-15
Q008068,ES,Barcelona,gimnasio,16,1,1,2026-06-14
Q008069,ES,Barcelona,masaje en pareja,21,1,1,2026-06-28
Q008070,ES,Madrid,brunch,0,0,0,2026-06-05
Q008071,ES,Madrid,tapas,2,0,0,2026-06-24
Q008072,ES,Madrid,paintball,11,1,0,2026-06-30
Q008073,ES,Madrid,karting,38,0,0,2026-06-04
Q008074,ES,Madrid,brunch,21,1,0,2026-06-17
Q008075,ES,Valencia,extensiones pestañas,1,0,0,2026-06-10
Q008076,ES,Barcelona,masaje espalda,5,0,0,2026-06-14
Q008077,ES,Barcelona,masaje espalda,14,1,1,2026-06-03
Q008078,ES,Barcelona,paseo en  globo,0,0,0,2026-06-21
Q008079,ES,Madrid,sushi,24,0,0,2026-06-16
Q008080,ES,Madrid,karting,10,0,0,2026-06-24
Q008081,PL,Gdańsk,pilates,8,0,0,2026-06-23
Q008082,PL,Warszawa,lot balonem,0,0,0,2026-06-26
Q008083,PL,Kraków,burger,20,1,0,2026-06-12
Q008084,PL,Warszawa,brunch,18,0,0,2026-06-22
Q008085,PL,Warszawa,hair colour,1,0,0,2026-06-19
Q008086,PL,Warszawa,oczyszczanie twarzy,15,0,0,2026-06-21
Q008087,PL,Warszawa,siłownia,1,0,0,2026-06-10
Q008088,PL,Gdańsk,kręgle,40,1,0,2026-06-07
Q008089,PL,Kraków,masaż pleców,8,0,0,2026-06-30
Q008090,PL,Kraków,trener personalny,0,0,0,2026-06-14
Q008091,PL,Gdańsk,joga,24,0,0,2026-06-10
Q008092,PL,Gdańsk,lot balonem,0,0,0,2026-06-02
Q008093,PL,Gdańsk,gokarty,2,0,0,2026-06-12
Q008094,PL,Gdańsk,lot helokopterem,0,0,0,2026-06-23
Q008095,PL,Wrocław,lot helikopterem,0,0,0,2026-06-03
Q008096,PL,Warszawa,masaż tajski,0,0,0,2026-06-02
Q008097,PL,Wrocław,rafting,0,0,0,2026-06-02
Q008098,PL,Kraków,oczyszczanie twarzy,18,1,1,2026-06-24
Q008099,PL,Warszawa,restauracja włoska,1,0,0,2026-06-14
Q008100,PL,Wrocław,masaż tajski,1,0,0,2026-06-05
Q008101,PL,Wrocław,manicure,0,0,0,2026-06-16
Q008102,PL,Wrocław,burger,17,1,1,2026-06-12
Q008103,PL,Wrocław,gokarty,19,1,0,2026-06-04
Q008104,PL,Warszawa,masaż tajski,8,1,1,2026-06-13
Q008105,PL,Kraków,sushi,15,0,0,2026-06-11
Q008106,PL,Gdańsk,trener personalny,0,0,0,2026-06-27
Q008107,PL,Warszawa,gokarty,6,1,1,2026-06-16
Q008108,PL,Kraków,siłownia,2,1,0,2026-06-23
Q008109,PL,Warszawa,zwiedzanie miasta,0,0,0,2026-06-19
Q008110,PL,Kraków,manicure,12,1,0,2026-06-18
Q008111,PL,Warszawa,gokarty,2,0,0,2026-06-19
Q008112,PL,Wrocław,przedłużanie rzęs,20,1,0,2026-06-22
Q008113,PL,Gdańsk,burger,5,0,0,2026-06-22
Q008114,PL,Kraków,siłłownia,2,0,0,2026-06-01
Q008115,PL,Warszawa,deep tissue massage,9,0,0,2026-06-30
Q008116,PL,Wrocław,masaż sportowy,23,1,0,2026-06-14
Q008117,PL,Wrocław,escape room,1,0,0,2026-06-10
Q008118,PL,Warszawa,paintball,2,0,0,2026-06-12
Q008119,PL,Wrocław,buurger,13,1,0,2026-06-26
Q008120,PL,Warszawa,sushi,2,0,0,2026-06-22
Q008121,PL,Wrocław,oczyszczanie twarzy,5,1,0,2026-06-16
Q008122,PL,Warszawa,masaż tajski,20,0,0,2026-06-04
Q008123,PL,Gdańsk,oczyszczanie twarzy,11,1,1,2026-06-02
Q008124,PL,Kraków,gokarty,1,0,0,2026-06-27
Q008125,PL,Warszawa,masaż pleców,0,0,0,2026-06-28
Q008126,PL,Warszawa,rating,0,0,0,2026-06-29
Q008127,PL,Gdańsk,masaż dla par,13,1,0,2026-06-06
Q008128,PL,Warszawa,kręgle,18,1,0,2026-06-13
Q008129,PL,Wrocław,masaż pleców,23,1,1,2026-06-29
Q008130,PL,Wrocław,burger,7,1,1,2026-06-11
Q008131,PL,Kraków,koloryzacja,0,0,0,2026-06-25
Q008132,PL,Warszawa,skoki spadochronowe,0,0,0,2026-06-10
Q008133,PL,Warszawa,paintball,18,1,0,2026-06-09
Q008134,PL,Warszawa,gokarty,0,0,0,2026-06-14
Q008135,PL,Kraków,manicure,22,1,0,2026-06-08
Q008136,PL,Warszawa,skoki spadochronowe,0,0,0,2026-06-18
Q008137,PL,Wrocław,masaż sportowy,0,0,0,2026-06-01
Q008138,PL,Warszawa,lot balonem,0,0,0,2026-06-15
Q008139,PL,Warszawa,gokarty,1,0,0,2026-06-14
Q008140,PL,Kraków,sushi,4,1,0,2026-06-18
Q008141,PL,Warszawa,skoki spadochronowe,0,0,0,2026-06-01
Q008142,PL,Wrocław,trener personalny,20,1,1,2026-06-18
Q008143,PL,Kraków,gokarty,22,0,0,2026-06-13
Q008144,PL,Warszawa,joga,2,0,0,2026-06-01
Q008145,PL,Warszawa,rafting,0,0,0,2026-06-26
Q008146,PL,Warszawa,pizzeria,8,0,0,2026-06-09
Q008147,PL,Warszawa,koloryzacja,23,1,0,2026-06-22
Q008148,PL,Warszawa,restauracja włoska,10,0,0,2026-06-08
Q008149,PL,Warszawa,lot balonem,0,0,0,2026-06-27
Q008150,PL,Wrocław,joga,10,1,0,2026-06-30
Q008151,PL,Wrocław,paintball,1,0,0,2026-06-07
Q008152,PL,Warszawa,lot helikopterem,0,0,0,2026-06-02
Q008153,PL,Warszawa,gokarty,1,0,0,2026-06-22
Q008154,PL,Kraków,pilates,6,0,0,2026-06-25
Q008155,PL,Warszawa,zwiedzanie miasta,2,1,0,2026-06-01
Q008156,PL,Gdańsk,crosifit,31,0,0,2026-06-08
Q008157,PL,Wrocław,lot helikopterem,0,0,0,2026-06-19
Q008158,PL,Warszawa,paintball,1,0,0,2026-06-16
Q008159,PL,Kraków,lot balonem,0,0,0,2026-06-08
Q008160,PL,Warszawa,skoki spadochronowe,0,0,0,2026-06-09
Q008161,PL,Kraków,fryzjer,0,0,0,2026-06-10
Q008162,PL,Warszawa,koloryzacja,18,1,1,2026-06-13
Q008163,PL,Kraków,lot balonem,0,0,0,2026-06-05
Q008164,PL,Warszawa,sushi,30,1,0,2026-06-30
Q008165,PL,Wrocław,masaż dla par,20,1,0,2026-06-06
Q008166,PL,Kraków,masaż dla par,9,1,0,2026-06-06
Q008167,PL,Kraków,masaż sportowy,25,0,0,2026-06-07
Q008168,PL,Warszawa,koloryzacja,1,0,0,2026-06-16
Q008169,PL,Warszawa,brunch,16,1,1,2026-06-14
Q008170,PL,Kraków,sushi,2,0,0,2026-06-11
Q008171,PL,Warszawa,yoga class,1,0,0,2026-06-21
Q008172,PL,Warszawa,rafting,0,0,0,2026-06-25
Q008173,PL,Kraków,pilates,0,0,0,2026-06-24
Q008174,PL,Gdańsk,rafting,0,0,0,2026-06-06
Q008175,PL,Warszawa,joga,13,1,1,2026-06-23
Q008176,PL,Warszawa,masaż sportowy,24,1,0,2026-06-28
Q008177,PL,Warszawa,koloryzacja,33,1,0,2026-06-29
Q008178,PL,Warszawa,przedłużanie rzęs,15,1,1,2026-06-03
Q008179,PL,Warszawa,masaż pleców,16,1,0,2026-06-02
Q008180,PL,Warszawa,sushi,20,1,1,2026-06-25
Q008181,PL,Warszawa,sushi,11,0,0,2026-06-04
Q008182,PL,Kraków,masaż tajski,1,0,0,2026-06-28
Q008183,PL,Kraków,sushi,0,0,0,2026-06-25
Q008184,PL,Wrocław,manicure,7,1,0,2026-06-08
Q008185,PL,Kraków,lot helikopterem,0,0,0,2026-06-28
Q008186,PL,Gdańsk,lot balonem,0,0,0,2026-06-19
Q008187,PL,Warszawa,pilates,19,0,0,2026-06-16
Q008188,PL,Kraków,masaż tajski,2,1,0,2026-06-19
Q008189,PL,Warszawa,manicure,2,0,0,2026-06-06
Q008190,PL,Warszawa,sushi,1,0,0,2026-06-23
Q008191,PL,Warszawa,siłownia,2,0,0,2026-06-26
Q008192,PL,Gdańsk,sushi,9,0,0,2026-06-15
Q008193,PL,Warszawa,pilates,1,0,0,2026-06-02
Q008194,PL,Warszawa,fryzjer,12,0,0,2026-06-19
Q008195,PL,Warszawa,oczyszczanie twarzy,2,0,0,2026-06-15
Q008196,PL,Kraków,masaż dla par,18,1,1,2026-06-30
Q008197,PL,Wrocław,fryzjer,1,0,0,2026-06-10
Q008198,PL,Warszawa,haircut,0,0,0,2026-06-04
Q008199,PL,Wrocław,siłownia,0,0,0,2026-06-17
Q008200,PL,Kraków,skoki spadochronowe,0,0,0,2026-06-06
Q008201,PL,Warszawa,masaż sportowy,11,1,0,2026-06-18
Q008202,PL,Kraków,deep tissue massage,1,0,0,2026-06-28
Q008203,PL,Warszawa,skoki spadochronowe,0,0,0,2026-06-23
Q008204,PL,Wrocław,pilates,13,0,0,2026-06-29
Q008205,PL,Warszawa,oczyszczanie twarzy,20,1,0,2026-06-11
Q008206,PL,Wrocław,restauracja włoska,2,0,0,2026-06-27
Q008207,PL,Gdańsk,rafting,0,0,0,2026-06-17
Q008208,PL,Wrocław,zwiedzanie miasta,13,1,0,2026-06-22
Q008209,PL,Warszawa,masaż sportowy,0,0,0,2026-06-07
Q008210,PL,Kraków,city tour,1,0,0,2026-06-17
Q008211,PL,Gdańsk,steak dinner,0,0,0,2026-06-01
Q008212,PL,Warszawa,gokarty,17,1,0,2026-06-22
Q008213,PL,Warszawa,pizzeria,27,0,0,2026-06-27
Q008214,PL,Wrocław,paintball,0,0,0,2026-06-20
Q008215,PL,Gdańsk,paintball,1,0,0,2026-06-21
Q008216,PL,Warszawa,koloryzacja,1,0,0,2026-06-13
Q008217,PL,Wrocław,fryzjer,1,0,0,2026-06-15
Q008218,PL,Warszawa,rafting,0,0,0,2026-06-25
Q008219,PL,Warszawa,skoki spadochronowe,0,0,0,2026-06-06
Q008220,PL,Gdańsk,paintball,21,0,0,2026-06-08
Q008221,PL,Wrocław,masaż dla par,6,1,0,2026-06-01
Q008222,PL,Warszawa,trener personalny,13,0,0,2026-06-27
Q008223,PL,Warszawa,brunch,2,0,0,2026-06-13
Q008224,PL,Warszawa,lot helikopterem,0,0,0,2026-06-25
Q008225,PL,Warszawa,resturacja włoska,10,1,1,2026-06-08
Q008226,PL,Warszawa,rafting,0,0,0,2026-06-17
Q008227,PL,Kraków,lot balonem,0,0,0,2026-06-30
Q008228,PL,Wrocław,oczyszczanie twarzy,13,0,0,2026-06-27
Q008229,PL,Gdańsk,burger,2,1,0,2026-06-25
Q008230,PL,Warszawa,pizzeria,0,0,0,2026-06-24
Q008231,PL,Warszawa,masaż dla par,16,0,0,2026-06-08
Q008232,PL,Warszawa,brunch,22,0,0,2026-06-23
Q008233,PL,Kraków,trener personalny,1,0,0,2026-06-26
Q008234,PL,Warszawa,masaż tajski,23,1,0,2026-06-10
Q008235,PL,Kraków,skoki spadochronowe,0,0,0,2026-06-27
Q008236,PL,Warszawa,skoki spadochronowe,0,0,0,2026-06-19
Q008237,PL,Gdańsk,masaż dla par,8,1,0,2026-06-28
Q008238,PL,Warszawa,gokarty,10,1,0,2026-06-27
Q008239,PL,Kraków,przedłużanie rzęs,11,0,0,2026-06-15
Q008240,PL,Warszawa,burger,0,0,0,2026-06-26
Q008241,PL,Kraków,masaż dla par,1,0,0,2026-06-17
Q008242,PL,Kraków,lot balonem,0,0,0,2026-06-27
Q008243,PL,Gdańsk,pilates,0,0,0,2026-06-30
Q008244,PL,Wrocław,brunch,1,0,0,2026-06-11
Q008245,PL,Warszawa,crossfit,0,0,0,2026-06-26
Q008246,PL,Gdańsk,rafting,0,0,0,2026-06-16
Q008247,PL,Warszawa,masaż tajski,24,0,0,2026-06-05
Q008248,PL,Gdańsk,brunch,0,0,0,2026-06-22
Q008249,PL,Warszawa,pizzeria,16,0,0,2026-06-14
Q008250,PL,Warszawa,masaż tajski,2,0,0,2026-06-27
Q008251,PL,Wrocław,lot helikopterem,0,0,0,2026-06-01
Q008252,PL,Warszawa,brunch,2,1,1,2026-06-29
Q008253,PL,Warszawa,skoki spadochronowe,0,0,0,2026-06-19
Q008254,PL,Kraków,kręgle,18,1,0,2026-06-08
Q008255,PL,Warszawa,manicue,36,0,0,2026-06-23
Q008256,PL,Warszawa,zwiedzanie miasta,1,0,0,2026-06-17
Q008257,PL,Warszawa,joga,25,1,1,2026-06-25
Q008258,PL,Kraków,brunch,2,0,0,2026-06-25
Q008259,PL,Warszawa,lot helikopterem,0,0,0,2026-06-01
Q008260,PL,Warszawa,skoki spadochronowe,0,0,0,2026-06-19
Q008261,PL,Warszawa,masaż dla par,5,0,0,2026-06-08
Q008262,PL,Wrocław,skoki spadochronowe,0,0,0,2026-06-25
Q008263,PL,Warszawa,pilates,23,0,0,2026-06-04
Q008264,PL,Wrocław,rafting,0,0,0,2026-06-28
Q008265,PL,Warszawa,manicure,24,1,0,2026-06-08
Q008266,PL,Wrocław,lot balonem,0,0,0,2026-06-03
Q008267,PL,Wrocław,masaż dla par,2,0,0,2026-06-01
Q008268,PL,Gdańsk,steak dinner,0,0,0,2026-06-25
Q008269,PL,Warszawa,restauracja włoska,4,0,0,2026-06-06
Q008270,PL,Warszawa,rafting,0,0,0,2026-06-04
Q008271,PL,Wrocław,pizzeria,10,0,0,2026-06-23
Q008272,PL,Wrocław,przedłużanie rzęs,15,1,1,2026-06-09
Q008273,PL,Kraków,sushi,0,0,0,2026-06-19
Q008274,PL,Warszawa,brunch,0,0,0,2026-06-23
Q008275,PL,Kraków,gokarty,12,0,0,2026-06-04
Q008276,PL,Warszawa,zwiedzanie miasta,12,0,0,2026-06-07
Q008277,PL,Warszawa,trener personalny,20,0,0,2026-06-11
Q008278,PL,Gdańsk,bowling,0,0,0,2026-06-21
Q008279,PL,Warszawa,burger,1,1,0,2026-06-30
Q008280,PL,Warszawa,przedłużanie rzęs,9,0,0,2026-06-27
Q008281,PL,Wrocław,trener personalny,2,0,0,2026-06-19
Q008282,PL,Warszawa,masaż dla par,11,1,0,2026-06-29
Q008283,PL,Kraków,trener personalny,2,0,0,2026-06-13
Q008284,PL,Wrocław,rafting,0,0,0,2026-06-26
Q008285,PL,Warszawa,pizzeria,10,1,0,2026-06-29
Q008286,PL,Warszawa,skoki spadochronowe,0,0,0,2026-06-29
Q008287,PL,Warszawa,paintball,0,0,0,2026-06-19
Q008288,PL,Warszawa,lot balonem,0,0,0,2026-06-02
Q008289,PL,Kraków,siłownia,30,0,0,2026-06-14
Q008290,PL,Warszawa,facial,2,0,0,2026-06-07
Q008291,PL,Wrocław,burger,1,0,0,2026-06-14
Q008292,PL,Warszawa,masaż tajski,20,0,0,2026-06-20
Q008293,PL,Warszawa,oczyszczanie twarzy,2,0,0,2026-06-19
Q008294,PL,Kraków,lot balonem,0,0,0,2026-06-30
Q008295,PL,Warszawa,koloryzacja,22,0,0,2026-06-25
Q008296,PL,Kraków,brunch,0,0,0,2026-06-22
Q008297,PL,Wrocław,facial,0,0,0,2026-06-29
Q008298,PL,Warszawa,joga,0,0,0,2026-06-11
Q008299,PL,Wrocław,brunch,25,1,0,2026-06-18
Q008300,PL,Kraków,masaż pleców,20,1,1,2026-06-16
Q008301,PL,Kraków,lot balonem,0,0,0,2026-06-28
Q008302,PL,Warszawa,koloryzzacja,11,0,0,2026-06-21
Q008303,PL,Warszawa,przedłużanie rzęs,26,1,0,2026-06-28
Q008304,PL,Wrocław,burger,2,0,0,2026-06-12
Q008305,PL,Warszawa,sports massage,2,0,0,2026-06-23
Q008306,PL,Kraków,fryzjer,1,0,0,2026-06-12
Q008307,PL,Warszawa,paintball,1,1,0,2026-06-05
Q008308,PL,Wrocław,lot helikopterem,0,0,0,2026-06-19
Q008309,PL,Wrocław,zwiedzanie miasta,24,1,0,2026-06-06
Q008310,PL,Kraków,masaż pleców,20,1,0,2026-06-25
Q008311,PL,Kraków,lt helikopterem,0,0,0,2026-06-15
Q008312,PL,Wrocław,trener personalny,2,0,0,2026-06-06
Q008313,PL,Wrocław,sushi,22,1,1,2026-06-07
